date,temperature,humidity,precipitation,wind_speed,disease_0,disease_1,disease_2,disease_3,disease_4,disease_5,disease_6,disease_7,disease_8,disease_9
2018-06-16,28.01,65.8,30.37,0.0,0,0,0,0,0,0,0,0,0,0
2018-06-17,24.78,77.2,23.42,0.0,0,0,0,0,0,1,0,0,0,0
2018-06-18,27.97,66.21,8.1,3.07,0,0,0,0,0,0,0,0,0,0
2018-06-19,23.73,63.73,27.68,9.79,0,1,0,0,0,0,0,0,1,0
2018-06-20,22.68,69.13,7.55,12.68,0,0,0,0,0,0,0,0,0,0
2018-06-21,25.91,58.13,45.76,18.83,0,0,0,0,0,0,0,0,0,0
2018-06-22,23.74,72.27,35.27,11.05,0,0,0,0,0,0,0,0,0,0
2018-06-23,27.55,68.14,54.85,6.87,0,0,0,0,0,0,0,0,0,0
2018-06-24,20.42,93.45,6.98,13.93,1,0,0,1,0,0,0,0,1,0
2018-06-25,28.68,73.92,6.39,0.0,0,0,0,0,0,0,0,0,0,0
2018-06-26,21.35,67.65,6.13,16.23,1,0,0,0,1,0,0,0,0,0
2018-06-27,20.39,69.17,29.31,10.79,0,0,0,0,0,0,0,0,0,0
2018-06-28,24.52,52.65,8.36,15.58,0,0,0,0,0,0,0,0,0,0
2018-06-29,27.08,56.68,7.49,15.22,0,0,0,1,0,1,0,0,1,0
2018-06-30,24.32,99.38,8.01,11.52,0,0,0,0,0,0,0,0,0,0
2018-07-01,35.0,49.02,16.41,9.95,0,0,0,0,0,0,0,0,0,0
2018-07-02,19.06,75.19,6.39,13.6,0,0,0,0,0,0,0,0,0,0
2018-07-03,31.19,66.96,29.5,8.63,0,0,0,1,0,0,0,0,0,0
2018-07-04,29.73,60.96,14.78,15.46,0,0,0,0,0,0,0,0,0,0
2018-07-05,22.5,58.61,41.56,17.93,0,0,0,0,0,0,0,0,0,0
2018-07-06,32.39,88.95,9.3,11.74,0,0,0,0,0,0,0,0,0,1
2018-07-07,17.27,53.14,8.79,14.27,0,0,0,0,0,0,0,0,0,0
2018-07-08,29.88,91.75,42.93,12.78,0,0,0,0,0,0,0,0,0,0
2018-07-09,24.94,72.29,6.64,1.29,0,0,0,0,0,0,0,0,0,0
2018-07-10,24.86,83.89,41.53,12.82,1,0,0,0,0,0,1,0,0,0
2018-07-11,26.49,58.3,14.09,5.65,1,0,0,0,0,0,0,0,0,0
2018-07-12,28.18,69.92,15.01,8.39,0,0,0,0,0,0,0,0,0,0
2018-07-13,32.03,68.48,27.98,19.63,1,0,0,0,0,0,0,0,0,0
2018-07-14,24.7,68.03,16.61,17.33,1,1,1,0,0,0,0,0,0,0
2018-07-15,29.43,66.95,9.61,13.73,0,0,0,0,0,0,0,0,0,0
2018-07-16,21.74,79.29,19.92,11.58,0,0,0,0,0,0,0,0,0,0
2018-07-17,22.06,62.06,8.12,20.03,0,0,0,0,0,0,0,0,0,0
2018-07-18,31.52,71.87,12.39,6.09,0,0,0,0,0,0,0,0,0,0
2018-07-19,24.45,66.93,8.71,6.61,0,0,0,0,0,0,0,0,0,0
2018-07-20,23.42,60.65,12.28,13.27,0,0,0,0,0,0,0,0,0,0
2018-07-21,17.98,73.77,8.98,2.8,0,0,0,0,0,0,0,0,0,0
2018-07-22,35.0,72.62,18.4,12.83,0,0,0,0,0,0,0,0,0,0
2018-07-23,28.05,57.74,51.45,10.65,0,0,0,0,0,0,0,0,0,0
2018-07-24,35.0,61.16,8.04,15.53,0,0,0,0,0,0,0,0,0,0
2018-07-25,24.79,58.13,8.37,8.78,0,0,0,0,0,0,0,0,0,0
2018-07-26,21.7,76.83,18.54,10.61,0,0,0,0,0,0,0,0,0,0
2018-07-27,25.23,64.81,9.55,9.3,0,1,1,1,0,0,0,0,0,0
2018-07-28,22.75,66.14,9.15,14.93,0,0,0,0,0,0,0,0,0,0
2018-07-29,23.08,63.6,16.11,7.29,0,0,1,1,0,0,0,0,1,0
2018-07-30,24.63,71.91,18.53,13.14,0,0,0,0,0,0,0,0,0,0
2018-07-31,17.98,77.53,13.02,6.47,0,0,0,0,0,0,0,0,0,0
2018-08-01,21.86,81.31,8.38,4.58,0,0,0,0,0,0,0,0,0,0
2018-08-02,23.34,67.75,36.09,8.57,0,0,0,0,0,0,0,0,0,0
2018-08-03,25.94,92.92,13.42,9.13,0,0,0,0,0,0,0,0,0,0
2018-08-04,24.41,78.69,38.23,10.44,0,0,0,0,0,0,0,0,0,0
2018-08-05,25.73,86.4,34.07,7.55,0,1,0,1,0,0,0,0,0,0
2018-08-06,26.03,75.77,70.91,4.16,0,0,0,0,0,0,0,0,0,0
2018-08-07,21.97,60.67,31.67,6.42,0,0,0,0,0,0,0,0,0,0
2018-08-08,25.96,70.59,20.72,18.02,0,0,0,0,0,0,0,0,0,0
2018-08-09,28.18,80.98,20.13,5.27,0,0,0,0,0,0,0,0,0,0
2018-08-10,15.0,60.07,23.48,10.58,0,0,0,0,0,0,0,0,0,0
2018-08-11,27.61,65.21,17.18,12.94,0,0,0,0,0,0,0,0,0,0
2018-08-12,25.43,75.61,12.17,6.82,0,0,1,0,0,0,0,0,0,0
2018-08-13,29.53,69.99,21.74,0.0,0,0,0,0,0,0,0,0,0,0
2018-08-14,23.63,68.42,62.68,9.79,0,0,0,0,0,0,0,0,0,0
2018-08-15,15.0,68.97,14.38,5.52,0,0,0,0,0,0,0,0,0,0
2018-08-16,21.86,62.52,7.94,6.81,0,0,1,0,0,0,0,0,0,0
2018-08-17,30.57,71.69,29.91,0.0,0,0,0,0,0,0,0,0,0,0
2018-08-18,28.16,65.88,19.55,18.25,0,0,0,1,0,0,0,0,0,0
2018-08-19,25.45,64.95,8.03,7.78,1,0,1,0,0,0,0,0,1,0
2018-08-20,27.67,81.9,27.18,8.85,1,1,0,0,0,0,0,0,0,0
2018-08-21,27.07,76.78,33.62,3.29,0,0,0,0,0,0,0,0,0,0
2018-08-22,30.06,82.85,15.87,13.86,0,0,0,0,0,0,0,0,0,0
2018-08-23,29.01,67.16,28.58,9.98,1,1,0,0,0,0,1,0,0,0
2018-08-24,32.39,70.12,15.35,14.74,0,0,0,0,0,0,0,0,0,0
2018-08-25,23.29,86.48,10.78,3.68,0,0,0,0,0,0,0,0,0,0
2018-08-26,27.45,59.07,24.66,13.55,0,0,0,0,0,0,0,0,0,0
2018-08-27,20.9,75.44,8.69,3.08,0,0,0,0,0,0,0,0,0,1
2018-08-28,19.06,73.13,19.51,21.66,0,0,0,0,0,0,0,0,0,0
2018-08-29,28.75,60.46,22.91,8.19,0,0,0,0,0,0,0,0,0,0
2018-08-30,20.33,72.04,9.45,14.0,0,0,0,0,0,0,0,0,0,0
2018-08-31,30.32,75.69,12.18,6.28,0,0,0,0,0,0,0,0,0,0
2018-09-01,17.28,73.96,14.91,2.95,0,0,0,0,0,1,0,0,0,0
2018-09-02,30.96,88.26,20.05,6.28,0,0,0,0,0,0,0,0,0,0
2018-09-03,18.52,65.9,10.73,6.61,0,0,0,0,0,0,0,0,0,0
2018-09-04,35.0,59.42,7.84,13.5,0,0,0,0,0,0,1,0,0,0
2018-09-05,15.0,77.27,28.28,23.75,0,0,0,0,1,0,1,0,0,0
2018-09-06,18.53,94.78,38.5,13.95,0,0,0,0,0,0,0,0,0,0
2018-09-07,32.97,71.58,29.96,8.77,0,0,1,0,0,0,0,0,0,1
2018-09-08,22.1,65.17,35.0,4.83,0,0,0,0,0,0,0,0,0,0
2018-09-09,21.12,75.67,16.43,12.33,0,0,0,0,0,0,0,0,0,0
2018-09-10,28.69,84.81,27.77,7.7,1,0,0,0,0,0,0,1,0,0
2018-09-11,34.14,84.14,23.38,16.83,0,0,0,0,0,0,0,0,0,0
2018-09-12,26.45,74.55,12.59,6.46,0,0,0,0,0,0,0,0,0,0
2018-09-13,28.08,78.71,13.82,5.41,0,0,0,0,0,0,0,0,0,0
2018-09-14,26.94,91.32,19.42,5.69,0,0,0,0,0,0,0,1,0,0
2018-09-15,30.32,60.86,16.79,20.55,0,0,0,0,0,0,0,0,0,0
2018-09-16,26.22,62.4,9.26,15.77,0,0,0,0,1,0,0,0,0,0
2018-09-17,20.98,60.22,12.3,8.54,0,0,0,0,1,0,1,0,0,1
2018-09-18,25.38,81.92,14.5,11.33,0,0,0,0,0,0,0,0,0,0
2018-09-19,18.94,86.2,8.42,11.74,0,0,0,0,0,0,0,0,0,0
2018-09-20,30.78,73.85,23.29,3.48,0,0,0,0,0,0,0,0,0,0
2018-09-21,23.38,66.8,8.67,16.16,0,0,0,0,0,0,0,0,0,0
2018-09-22,28.8,65.98,15.91,10.99,0,0,0,0,0,0,0,0,0,0
2018-09-23,32.83,57.01,38.67,12.07,0,1,0,0,0,0,1,0,0,0
2018-09-24,21.48,58.83,22.74,7.59,0,0,0,0,0,0,0,0,0,0
2018-09-25,22.7,69.7,10.46,14.61,0,0,0,0,1,0,0,0,0,0
2018-09-26,23.9,72.73,16.55,9.36,0,0,0,0,1,0,1,0,0,0
2018-09-27,34.97,68.22,37.41,8.01,0,1,0,0,0,0,0,0,0,0
2018-09-28,20.5,52.66,9.18,8.89,0,1,0,1,1,0,0,0,0,0
2018-09-29,32.49,66.12,11.42,16.31,0,0,0,0,0,0,0,1,0,0
2018-09-30,30.15,71.61,8.49,14.79,0,1,0,0,0,0,0,0,0,0
2018-10-01,25.15,56.9,31.54,10.29,1,0,0,0,1,0,0,0,1,0
2018-10-02,24.39,59.39,16.29,9.87,0,0,0,0,0,0,0,0,0,0
2018-10-03,24.66,74.6,13.67,10.36,0,0,0,0,0,0,0,0,0,0
2018-10-04,23.18,82.96,9.17,8.94,0,0,0,0,0,0,0,0,0,0
2018-10-05,31.34,84.17,35.04,4.16,0,0,0,0,0,0,0,0,0,0
2018-10-06,22.02,77.78,32.02,10.57,0,0,0,0,0,0,0,0,0,0
2018-10-07,23.29,72.88,13.3,8.89,0,0,0,0,0,0,0,0,0,0
2018-10-08,34.35,75.96,28.98,4.62,0,0,0,0,0,0,0,0,0,0
2018-10-09,28.94,69.3,32.58,0.2,0,0,0,0,0,0,0,0,0,0
2018-10-10,23.05,55.49,37.93,21.33,0,0,0,0,0,0,0,0,0,0
2018-10-11,33.22,60.95,29.01,3.18,0,0,0,0,0,0,0,0,0,0
2018-10-12,32.93,59.52,41.31,14.07,0,0,0,0,0,0,0,0,0,0
2018-10-13,28.31,54.68,41.65,19.71,0,0,0,0,0,0,0,0,0,0
2018-10-14,18.62,84.64,9.95,16.58,0,0,0,0,0,0,0,0,0,0
2018-10-15,27.4,75.38,14.22,6.62,0,0,0,0,0,0,0,0,0,0
2018-10-16,32.28,90.24,10.24,2.16,0,0,1,0,0,0,1,0,0,0
2018-10-17,25.46,62.54,12.82,12.65,0,0,0,0,0,0,0,0,0,0
2018-10-18,26.17,82.37,60.93,8.45,0,0,0,0,0,0,0,0,0,0
2018-10-19,23.02,60.28,26.77,14.44,0,0,0,0,0,0,0,0,0,0
2018-10-20,28.22,69.77,33.02,8.66,0,0,0,0,0,0,0,0,0,0
2018-10-21,32.41,80.43,19.3,11.27,0,0,0,0,0,0,0,0,0,0
2018-10-22,24.49,92.61,37.75,12.93,0,0,0,0,0,0,0,0,0,0
2018-10-23,35.0,60.25,25.33,9.53,0,0,0,0,0,0,0,1,0,0
2018-10-24,29.72,64.91,14.4,4.54,0,0,0,1,1,0,0,0,1,0
2018-10-25,29.77,65.33,12.85,8.83,0,0,0,0,0,0,0,0,0,0
2018-10-26,20.37,96.69,74.27,3.73,0,0,0,0,0,0,0,0,0,0
2018-10-27,26.05,69.26,14.31,6.54,0,0,0,0,0,0,0,0,0,0
2018-10-28,32.22,84.12,19.63,15.37,0,0,0,1,0,1,0,0,0,1
2018-10-29,21.25,82.3,40.4,9.7,0,0,0,0,0,0,0,0,0,0
2018-10-30,22.65,64.13,32.38,5.17,1,0,1,0,0,0,0,0,0,1
2018-10-31,31.71,69.82,100.0,0.0,0,0,0,0,1,0,0,0,0,0
2018-11-01,25.04,78.1,29.03,15.04,0,0,0,0,0,0,0,0,0,0
2018-11-02,33.29,79.32,10.07,9.99,0,0,0,0,0,0,0,0,0,0
2018-11-03,24.87,78.15,25.16,7.36,0,0,0,0,0,0,0,0,0,0
2018-11-04,28.91,79.16,19.19,19.75,0,0,0,0,0,0,0,0,0,0
2018-11-05,28.09,72.67,10.21,7.53,0,0,0,0,0,0,0,0,0,0
2018-11-06,18.48,54.81,50.8,11.3,0,0,1,0,0,0,0,0,0,0
2018-11-07,23.7,94.65,26.23,6.33,0,0,0,0,0,0,0,0,0,0
2018-11-08,19.32,68.81,22.96,9.01,0,0,0,0,0,0,0,0,0,0
2018-11-09,25.94,75.35,38.82,8.2,0,0,0,0,0,0,0,0,1,0
2018-11-10,28.05,54.31,11.44,10.93,0,0,0,0,0,0,0,0,0,0
2018-11-11,28.27,63.33,18.81,11.17,0,0,0,0,0,0,0,0,0,0
2018-11-12,23.92,67.81,21.67,12.59,0,0,0,0,0,0,0,0,0,0
2018-11-13,30.98,77.29,14.35,14.43,0,0,0,0,0,0,0,0,0,0
2018-11-14,21.92,72.75,62.03,11.6,0,0,0,0,0,0,0,0,0,0
2018-11-15,21.02,86.93,45.17,14.77,0,0,0,0,0,0,0,0,0,0
2018-11-16,24.7,72.04,29.82,1.65,0,1,0,0,0,0,0,0,0,1
2018-11-17,34.55,63.96,14.88,5.19,0,0,0,0,0,0,0,0,0,0
2018-11-18,25.35,60.39,16.59,4.04,0,1,0,1,0,0,0,0,1,0
2018-11-19,24.27,75.99,20.63,11.1,0,0,1,0,1,1,0,0,0,0
2018-11-20,26.62,84.04,36.5,5.32,0,0,0,0,0,0,0,0,0,0
2018-11-21,22.14,82.86,9.58,12.94,0,0,0,0,0,0,0,0,0,0
2018-11-22,30.48,57.33,10.04,0.0,0,0,0,0,0,0,0,0,0,0
2018-11-23,33.44,73.85,11.45,16.59,0,0,0,0,0,0,0,0,0,0
2018-11-24,23.49,79.51,27.5,5.85,0,0,0,0,0,0,0,0,0,0
2018-11-25,26.0,67.97,15.17,5.65,0,0,0,0,0,1,0,0,1,0
2018-11-26,19.67,64.12,41.93,0.92,0,0,0,0,0,0,0,0,0,0
2018-11-27,26.55,75.87,10.06,11.93,0,0,0,0,0,0,0,0,0,0
2018-11-28,24.31,68.19,19.61,8.93,0,0,0,0,0,0,1,0,0,0
2018-11-29,27.19,75.62,11.28,13.54,0,0,0,0,0,0,0,0,0,0
2018-11-30,30.46,79.81,10.66,10.02,0,0,0,0,1,0,0,1,0,0
2018-12-01,26.34,84.18,10.64,3.98,0,0,0,0,0,0,0,0,0,0
2018-12-02,24.4,73.55,9.7,9.31,0,0,0,0,0,0,1,0,0,1
2018-12-03,34.59,66.1,25.32,19.16,1,0,0,0,0,1,0,1,0,0
2018-12-04,21.43,71.33,18.26,4.3,0,0,0,0,0,0,0,0,0,0
2018-12-05,26.88,69.67,10.82,13.51,1,1,0,1,0,0,0,0,0,0
2018-12-06,22.32,88.85,10.64,6.77,0,0,0,0,0,0,0,0,0,0
2018-12-07,21.99,57.1,44.97,12.37,0,0,0,0,0,0,1,1,1,0
2018-12-08,30.27,83.89,23.94,10.32,0,0,1,0,0,0,0,0,0,0
2018-12-09,21.29,72.28,15.01,10.74,0,0,0,0,0,0,1,0,0,0
2018-12-10,27.34,65.41,49.89,14.84,0,0,0,0,0,0,0,0,0,0
2018-12-11,24.01,89.98,29.39,11.27,0,0,0,0,0,0,0,0,0,0
2018-12-12,27.73,62.13,18.73,10.27,0,0,0,0,0,0,0,0,0,0
2018-12-13,30.48,60.63,18.52,8.79,0,0,0,0,0,0,0,0,0,0
2018-12-14,27.02,82.79,24.34,10.94,0,0,0,0,0,0,0,0,0,0
2018-12-15,24.91,63.59,22.77,14.33,0,0,1,0,0,0,0,1,0,0
2018-12-16,26.21,76.33,23.28,5.14,0,1,0,0,1,0,0,0,0,0
2018-12-17,34.01,61.28,23.11,12.26,0,0,0,0,0,0,0,0,1,0
2018-12-18,25.82,72.99,20.54,17.33,0,0,0,0,0,0,0,0,0,0
2018-12-19,32.04,67.01,18.36,8.97,0,0,0,0,0,0,0,0,0,0
2018-12-20,18.63,76.72,11.31,3.48,0,0,0,0,0,0,0,0,0,0
2018-12-21,32.65,65.75,12.33,13.94,0,1,0,1,0,0,0,0,0,0
2018-12-22,21.46,61.0,44.87,20.67,0,0,0,0,0,0,0,0,0,0
2018-12-23,22.11,69.87,11.09,7.45,1,0,0,0,1,0,0,0,1,0
2018-12-24,25.43,65.1,12.8,2.36,0,0,0,0,0,0,0,0,0,0
2018-12-25,19.71,73.65,17.59,11.63,0,0,0,0,0,0,0,0,0,0
2018-12-26,30.59,70.66,15.01,10.12,0,0,0,0,0,0,0,0,0,0
2018-12-27,31.68,81.52,27.36,6.55,0,0,0,0,0,1,0,1,0,0
2018-12-28,30.22,71.11,23.53,5.38,0,0,0,0,0,0,0,0,0,0
2018-12-29,31.22,63.76,31.69,11.81,0,0,0,0,0,0,0,0,0,0
2018-12-30,34.39,72.28,13.38,6.04,0,0,0,0,0,0,0,0,0,0
2018-12-31,26.08,53.56,11.45,14.43,0,0,0,0,0,0,0,0,0,0
2019-01-01,31.02,68.52,18.51,11.97,0,0,0,0,0,0,0,0,0,0
2019-01-02,31.06,78.78,13.97,5.73,0,0,0,0,0,0,0,0,0,0
2019-01-03,20.17,62.35,26.92,14.49,0,0,0,0,0,0,0,0,0,0
2019-01-04,21.64,68.06,19.93,8.23,0,0,0,0,0,0,0,0,0,0
2019-01-05,16.56,80.53,43.26,6.6,1,0,0,0,1,0,0,0,0,0
2019-01-06,20.26,55.68,26.21,7.54,0,0,0,0,0,0,0,0,0,0
2019-01-07,15.74,68.14,11.11,8.08,0,0,0,0,0,0,0,0,0,0
2019-01-08,27.94,69.84,11.54,8.12,0,0,0,0,0,0,0,0,0,0
2019-01-09,24.31,55.68,12.48,13.48,0,0,0,0,0,0,0,1,0,0
2019-01-10,23.87,73.29,28.89,15.08,0,0,0,0,0,0,0,0,0,0
2019-01-11,34.63,61.79,11.15,7.91,0,0,0,0,0,0,1,0,0,0
2019-01-12,25.02,82.12,21.38,11.81,0,0,1,1,0,0,0,0,0,1
2019-01-13,29.88,78.87,15.89,15.79,0,0,0,0,0,0,0,0,0,0
2019-01-14,29.08,77.94,17.0,3.45,0,0,1,0,1,0,1,0,0,0
2019-01-15,32.31,53.99,23.15,11.09,0,0,0,0,0,0,0,0,0,0
2019-01-16,19.9,74.74,19.53,13.1,0,1,0,0,0,0,0,0,0,0
2019-01-17,28.41,55.31,82.63,0.0,0,0,0,0,0,0,0,0,0,0
2019-01-18,24.72,56.64,21.99,9.78,0,0,1,0,0,0,1,0,1,0
2019-01-19,27.96,72.63,20.58,0.0,0,0,0,0,0,0,0,0,0,0
2019-01-20,33.62,70.4,11.37,3.2,0,0,0,0,0,0,0,0,0,0
2019-01-21,26.66,66.66,17.75,15.7,0,0,0,0,0,0,0,0,0,0
2019-01-22,25.81,51.25,24.81,9.76,0,0,0,0,0,0,0,0,0,0
2019-01-23,31.37,65.65,10.86,9.51,0,0,0,0,0,0,0,0,0,0
2019-01-24,32.38,69.13,21.54,15.79,0,0,0,1,0,0,0,0,1,1
2019-01-25,26.86,60.14,19.42,15.98,0,0,0,0,0,0,0,0,0,0
2019-01-26,34.29,78.08,33.27,8.97,0,0,0,0,0,0,0,0,0,0
2019-01-27,32.3,68.3,19.64,12.3,0,0,0,0,0,0,0,0,0,0
2019-01-28,26.52,64.93,12.83,10.62,0,0,0,0,0,0,0,0,0,0
2019-01-29,25.18,78.02,12.17,2.17,0,0,0,0,0,0,0,0,0,0
2019-01-30,32.79,79.53,51.82,3.17,0,1,0,0,0,1,0,0,0,1
2019-01-31,23.53,71.58,15.76,9.94,0,0,0,0,0,0,0,0,0,0
2019-02-01,19.75,65.62,13.27,6.47,0,0,0,0,0,0,0,0,0,0
2019-02-02,26.6,65.78,24.29,2.72,0,0,0,0,0,0,0,0,0,0
2019-02-03,29.46,73.5,21.94,13.38,0,0,0,0,0,0,0,0,0,0
2019-02-04,16.14,80.14,26.41,6.47,0,1,1,1,0,0,0,0,0,0
2019-02-05,16.36,73.19,16.22,15.58,0,0,0,0,0,0,0,0,0,0
2019-02-06,25.73,67.12,53.59,13.56,0,0,1,0,0,0,0,0,0,0
2019-02-07,24.95,74.3,20.22,10.25,0,0,0,0,0,0,0,0,0,0
2019-02-08,30.71,68.47,19.55,17.64,0,0,0,0,0,0,0,0,0,0
2019-02-09,33.77,63.31,24.72,15.8,0,0,0,0,0,0,0,0,0,0
2019-02-10,22.04,45.98,13.69,4.63,1,1,0,0,0,0,0,0,1,0
2019-02-11,19.67,53.67,11.26,11.69,0,0,0,0,0,0,0,0,0,0
2019-02-12,32.41,71.14,29.87,4.58,0,0,0,0,0,0,0,0,0,0
2019-02-13,21.15,66.22,13.95,9.39,0,0,0,0,0,0,0,0,0,0
2019-02-14,29.1,63.6,12.79,10.64,0,0,0,1,1,0,1,0,0,0
2019-02-15,26.25,76.67,60.85,8.84,1,0,0,0,1,0,0,1,0,0
2019-02-16,23.02,77.52,13.28,1.5,0,0,0,0,0,0,1,1,0,0
2019-02-17,31.25,62.98,16.5,17.59,0,0,0,0,0,0,0,0,0,0
2019-02-18,28.05,67.97,33.18,9.63,0,0,0,0,0,0,0,0,0,0
2019-02-19,29.46,62.03,71.74,16.39,1,1,0,0,0,0,0,0,0,0
2019-02-20,30.01,67.12,22.59,0.19,0,0,0,1,0,1,1,0,0,0
2019-02-21,24.77,71.07,24.06,24.67,0,0,0,0,0,0,0,0,0,0
2019-02-22,25.75,86.63,70.56,7.61,0,0,0,0,0,0,0,0,0,0
2019-02-23,26.99,72.33,19.6,5.03,0,0,0,0,0,0,0,0,0,0
2019-02-24,32.05,74.03,31.35,12.05,0,0,0,1,0,0,0,1,1,0
2019-02-25,26.2,76.75,70.62,12.05,0,0,0,0,0,0,0,0,0,0
2019-02-26,23.16,82.79,27.65,17.79,0,0,0,0,0,1,0,0,0,0
2019-02-27,23.81,85.91,15.16,5.31,0,1,0,0,1,0,0,0,0,0
2019-02-28,26.47,58.21,14.46,7.89,0,0,0,0,0,0,0,0,0,0
2019-03-01,23.85,61.49,20.68,7.2,0,0,0,0,1,0,1,0,0,1
2019-03-02,15.0,63.52,33.49,13.36,0,0,1,0,0,0,0,0,0,0
2019-03-03,26.84,63.28,39.88,7.11,0,0,0,0,0,0,0,0,0,0
2019-03-04,18.53,90.07,27.36,18.45,0,0,0,0,0,0,0,0,0,0
2019-03-05,21.05,83.69,22.09,6.69,0,0,0,0,0,0,1,0,0,0
2019-03-06,27.8,66.1,16.11,7.1,0,0,0,0,0,0,0,0,0,0
2019-03-07,35.0,84.45,22.33,5.8,0,0,0,0,0,0,1,0,1,1
2019-03-08,32.48,67.07,27.13,7.7,0,0,0,1,0,0,0,0,0,0
2019-03-09,24.14,52.4,17.46,17.89,0,0,0,0,0,0,0,0,0,0
2019-03-10,27.98,41.88,24.4,12.98,0,0,0,0,0,0,0,0,0,0
2019-03-11,18.76,71.99,82.43,17.39,0,0,0,0,0,0,0,0,0,0
2019-03-12,25.75,65.61,35.42,7.14,0,0,0,0,0,0,0,0,0,0
2019-03-13,32.56,81.56,13.05,14.29,0,0,0,0,0,0,0,0,0,0
2019-03-14,24.29,57.5,16.99,11.07,0,0,0,0,1,0,1,0,0,1
2019-03-15,29.91,60.64,42.65,15.06,0,0,0,0,0,0,0,0,0,0
2019-03-16,35.0,63.54,13.39,17.42,0,0,0,0,0,0,0,0,0,0
2019-03-17,26.07,75.99,13.89,9.71,0,0,0,0,0,1,0,1,1,0
2019-03-18,30.26,79.95,20.32,9.47,0,0,0,0,0,0,0,0,0,0
2019-03-19,25.92,69.97,16.38,13.53,1,0,0,1,0,0,1,0,0,0
2019-03-20,35.0,66.42,26.15,6.88,0,0,0,1,0,0,1,1,0,0
2019-03-21,28.27,69.91,18.07,14.6,0,0,0,0,0,0,0,0,0,0
2019-03-22,35.0,58.78,26.02,8.83,0,0,0,0,0,0,0,0,0,0
2019-03-23,26.56,86.46,13.27,9.97,0,0,0,0,0,0,0,0,0,0
2019-03-24,26.13,80.16,18.23,2.7,0,0,0,0,0,0,0,0,0,0
2019-03-25,15.15,73.7,14.54,15.46,0,0,1,1,0,0,1,0,0,0
2019-03-26,23.18,82.3,47.39,18.8,0,0,0,0,0,0,0,0,0,0
2019-03-27,33.31,74.16,29.62,17.63,0,0,0,0,0,0,0,0,0,0
2019-03-28,29.52,75.48,17.97,14.79,0,0,0,0,0,0,0,0,0,0
2019-03-29,26.93,52.43,28.24,12.27,0,0,0,0,0,0,0,0,0,0
2019-03-30,20.63,69.81,20.09,17.48,0,0,0,0,0,0,0,1,0,0
2019-03-31,29.62,66.21,12.32,15.02,0,0,0,0,0,0,0,0,0,0
2019-04-01,26.25,74.61,19.74,7.93,0,0,0,0,0,0,0,1,0,0
2019-04-02,35.0,66.58,24.53,1.42,0,0,0,0,0,0,0,0,0,0
2019-04-03,27.11,71.11,16.26,10.97,0,0,0,0,0,0,0,0,0,0
2019-04-04,29.86,64.06,16.35,11.12,0,0,0,0,0,0,0,0,0,0
2019-04-05,29.12,65.8,28.01,12.08,0,0,0,1,0,0,1,0,0,0
2019-04-06,28.97,69.63,55.63,8.05,0,0,0,0,0,0,0,0,0,0
2019-04-07,30.74,78.01,12.66,5.54,0,0,0,0,0,0,0,0,0,0
2019-04-08,24.19,58.9,38.06,13.39,0,0,0,0,0,0,0,0,0,0
2019-04-09,29.54,58.75,15.45,1.35,0,0,0,0,0,0,0,0,0,0
2019-04-10,29.17,82.65,15.14,8.3,0,0,0,0,0,0,0,0,0,0
2019-04-11,35.0,88.23,20.05,7.93,0,0,0,0,1,0,0,0,0,1
2019-04-12,21.05,72.3,25.25,8.83,0,0,0,0,0,1,0,0,0,0
2019-04-13,33.11,73.44,38.4,23.97,0,0,0,0,0,0,0,0,0,0
2019-04-14,34.99,67.93,76.46,14.57,0,0,0,0,0,0,0,0,0,0
2019-04-15,30.17,63.19,13.48,10.0,0,0,0,0,1,1,0,0,0,0
2019-04-16,27.48,65.8,24.57,13.85,0,1,1,0,0,1,0,0,0,0
2019-04-17,35.0,75.8,17.47,7.24,0,0,0,0,0,0,0,0,0,0
2019-04-18,26.32,82.13,33.92,6.28,0,0,0,0,0,0,0,0,1,0
2019-04-19,34.57,76.54,13.97,9.51,0,0,0,1,0,1,0,0,0,0
2019-04-20,24.06,60.94,23.84,27.77,0,0,1,1,0,0,0,0,0,0
2019-04-21,22.15,70.37,22.42,15.13,0,0,0,0,1,1,0,0,0,0
2019-04-22,35.0,66.53,32.73,2.58,0,0,0,0,0,0,0,0,0,0
2019-04-23,22.96,61.35,24.55,2.42,0,0,0,0,0,1,0,0,0,0
2019-04-24,33.92,66.96,21.96,6.93,0,0,0,1,0,0,0,1,0,1
2019-04-25,21.14,59.15,15.74,15.49,0,0,0,0,0,0,0,0,0,0
2019-04-26,23.2,58.67,24.37,8.1,0,0,0,0,0,0,0,0,0,0
2019-04-27,28.27,79.09,17.17,11.34,0,0,0,0,0,0,0,0,0,0
2019-04-28,26.01,80.75,12.67,14.88,0,0,0,0,0,0,0,0,0,0
2019-04-29,24.12,73.13,26.35,11.88,0,0,0,0,0,0,0,0,0,0
2019-04-30,35.0,69.52,19.06,14.92,0,0,0,1,0,1,1,0,0,0
2019-05-01,31.76,74.6,15.91,8.77,0,0,0,0,0,0,0,0,0,0
2019-05-02,35.0,71.27,15.46,8.16,0,0,0,0,0,0,0,0,1,0
2019-05-03,28.96,72.72,14.17,22.98,0,0,0,0,1,0,1,0,0,0
2019-05-04,19.42,75.69,16.64,0.0,0,0,0,0,0,0,0,0,0,0
